,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18479,61, Self-emp-inc,156542,15, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
18480,31, Private,344200,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18481,21, Private,109869,9, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
18482,62, Private,368476,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,24, Mexico, <=50K
18483,42, Private,169628,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
18484,31, Private,137814,10, Divorced, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
18485,27, Private,224849,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18486,35, Self-emp-inc,175769,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
18487,40, Self-emp-not-inc,162312,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,66, South, <=50K
18488,35, Self-emp-inc,196373,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
18489,29, Private,169544,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
18490,44, Private,199191,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, United-States, <=50K
18491,22, Private,52262,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
18492,49, Private,59380,10, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18493,31, Private,169002,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,55, United-States, <=50K
18494,49, Private,91251,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
18495,36, Local-gov,382635,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Honduras, <=50K
18496,58, Self-emp-not-inc,204816,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
18497,35, Private,452283,9, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
18498,36, Private,133569,2, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Mexico, <=50K
18499,45, Private,202812,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18500,51, Federal-gov,282680,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,1564,70, United-States, >50K
18501,36, Self-emp-not-inc,280169,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,3456,0,8, United-States, <=50K
18502,52, Private,358554,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
18503,21, Private,246207,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
18504,52, Self-emp-not-inc,138611,9, Married-civ-spouse, Sales, Husband, White, Male,7688,0,55, United-States, >50K
18505,34, Private,226296,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
18506,44, Private,89172,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
18507,43, Self-emp-not-inc,396758,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,70, United-States, >50K
18508,34, Federal-gov,198265,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
18509,27, Private,254500,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,36, United-States, <=50K
18510,50, Local-gov,100480,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
18511,51, Private,194259,13, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
18512,24, Private,249046,13, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
18513,40, Self-emp-inc,225165,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
18514,59, Federal-gov,43280,10, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
18515,45, Self-emp-not-inc,225456,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
18516,41, Private,162189,9, Never-married, Machine-op-inspct, Own-child, White, Female,1831,0,40, Peru, <=50K
18517,32, Private,340940,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
18518,22, Private,233624,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
18519,38, Local-gov,115076,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
18520,61, Federal-gov,160155,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18521,38, Self-emp-inc,299036,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
18522,24, Self-emp-not-inc,32921,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
18523,57, Private,94429,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
18524,63, Private,125954,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,2174,0,40, United-States, <=50K
18525,43, Private,193882,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18526,47, Private,199058,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
18527,31, Private,44464,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,1564,60, United-States, >50K
18528,38, Private,31033,13, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
18529,28, Private,179512,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
18530,60, Local-gov,141637,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18531,55, Private,208019,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
18532,21, Private,301408,10, Never-married, Sales, Own-child, White, Female,0,1602,22, United-States, <=50K
18533,28, Private,215014,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
18534,29, Local-gov,277323,9, Never-married, Protective-serv, Unmarried, White, Male,0,0,45, United-States, <=50K
18535,56, Private,104945,4, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
18536,33, Private,102821,8, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
18537,38, Local-gov,210991,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States, <=50K
18538,22, Private,237498,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
18539,32, Federal-gov,44777,9, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,46, United-States, <=50K
18540,26, Private,167848,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
18541,33, Private,392812,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
18542,41, Local-gov,175149,9, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,38, United-States, <=50K
18543,18, Private,183824,8, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
18544,31, Private,356882,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,40, United-States, <=50K
18545,37, Local-gov,108320,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
18546,62, Private,113080,4, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
18547,48, Self-emp-not-inc,139212,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18548,52, Private,145333,13, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
18549,68, Private,107627,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
18550,51, Private,179010,10, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
18551,30, Private,370183,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
18552,18, Private,56613,10, Never-married, Protective-serv, Own-child, White, Female,0,0,20, United-States, <=50K
18553,22, Private,88050,12, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,6, United-States, <=50K
18554,25, Private,232914,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,38, United-States, <=50K
18555,51, Private,49017,9, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
18556,64, Federal-gov,341695,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
18557,35, Private,474136,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1408,40, United-States, <=50K
18558,35, Private,56352,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
18559,44, Local-gov,144778,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18560,49, Self-emp-not-inc,102110,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States, >50K
18561,68, Private,217424,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,24, United-States, <=50K
18562,59, Self-emp-inc,349910,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18563,31, Private,182177,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Yugoslavia, <=50K
18564,26, Local-gov,197764,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
18565,46, Private,138999,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18566,25, Local-gov,90730,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
18567,20, Private,203240,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
18568,41, Private,113823,13, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
18569,56, Private,53366,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
18570,37, Private,201531,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
18571,52, Self-emp-not-inc,129311,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,95, United-States, >50K
18572,28, Private,308709,13, Never-married, Sales, Not-in-family, White, Female,0,0,48, United-States, <=50K
18573,24, Private,201603,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
18574,51, Self-emp-not-inc,99185,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18575,35, Self-emp-not-inc,98360,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18576,31, Private,181091,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
18577,24, Private,137876,9, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
18578,30, State-gov,137613,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,20, Taiwan, <=50K
18579,47, Private,168232,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States, >50K
18580,43, Private,186396,5, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
18581,24, Private,41838,10, Married-civ-spouse, Craft-repair, Husband, White, Male,2407,0,40, United-States, <=50K
18582,41, Private,394669,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,1741,40, United-States, <=50K
18583,31, Private,327825,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,2238,40, United-States, <=50K
18584,17, Self-emp-inc,183784,6, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
18585,45, Private,98475,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
18586,45, State-gov,127089,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
18587,40, Federal-gov,280167,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18588,36, Private,348960,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
18589,68, State-gov,493363,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
18590,55, Private,254516,5, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,37, United-States, <=50K
18591,22, Private,43646,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
18592,34, State-gov,103371,11, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
18593,40, Private,193524,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
18594,22, Private,234641,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
18595,55, Private,102058,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
18596,62, Private,115387,9, Never-married, Handlers-cleaners, Other-relative, Black, Female,0,0,40, United-States, <=50K
18597,39, Private,207185,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, Puerto-Rico, >50K
18598,63, Private,200474,2, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
18599,23, Private,160951,9, Never-married, Craft-repair, Own-child, Black, Male,2597,0,40, United-States, <=50K
18600,60, State-gov,198815,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Mexico, <=50K
18601,30, Private,426017,7, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States, <=50K
18602,30, Private,89735,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18603,24, Private,187115,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
18604,41, Private,107306,9, Never-married, Exec-managerial, Not-in-family, White, Male,2174,0,40, United-States, <=50K
18605,21, Private,63665,10, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
18606,52, Self-emp-not-inc,242341,4, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
18607,19, Private,393712,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
18608,25, Federal-gov,144259,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
18609,35, Private,113322,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
18610,60, State-gov,114060,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
18611,37, Private,166744,9, Divorced, Other-service, Unmarried, White, Female,0,0,12, United-States, <=50K
18612,44, Private,202872,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
18613,27, Self-emp-inc,120126,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,45, United-States, >50K
18614,90, Private,88991,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, England, >50K
18615,35, Private,261293,14, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
18616,33, Private,351810,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico, <=50K
18617,40, Private,177905,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,44, United-States, >50K
18618,34, Private,338416,6, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,60, United-States, <=50K
18619,49, Private,40666,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
18620,18, Private,79443,5, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
18621,63, Federal-gov,154675,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
18622,41, Private,287306,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
18623,43, Self-emp-inc,172826,10, Married-civ-spouse, Sales, Husband, White, Male,99999,0,55, United-States, >50K
18624,31, Private,187560,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
18625,61, Private,232308,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
18626,38, Private,133586,9, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,45, United-States, <=50K
18627,28, Private,207513,13, Married-civ-spouse, Sales, Husband, White, Male,7298,0,42, United-States, >50K
18628,40, Private,225823,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
18629,42, Private,100800,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18630,51, Private,204304,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
18631,35, Local-gov,387777,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States, <=50K
18632,23, Private,149224,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
18633,31, State-gov,60186,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
18634,59, Self-emp-not-inc,98418,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K
18635,54, Private,68684,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
18636,57, Self-emp-not-inc,103529,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,38, United-States, >50K
18637,24, Private,208882,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
18638,34, Local-gov,188682,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
18639,45, Private,235646,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18640,43, State-gov,310969,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
18641,17, Private,206506,6, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,10, El-Salvador, <=50K
18642,31, Private,157887,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
18643,66, Private,196674,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, United-States, >50K
18644,31, Private,176360,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
18645,24, Private,50341,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18646,26, Private,195734,9, Never-married, Adm-clerical, Own-child, White, Female,2354,0,40, United-States, <=50K
18647,47, State-gov,306473,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
18648,45, Private,232586,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
18649,62, Private,155094,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, >50K
18650,40, Private,200574,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,44, United-States, <=50K
18651,33, Private,168030,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,21, United-States, >50K
18652,34, Private,213307,9, Never-married, Handlers-cleaners, Unmarried, White, Female,7443,0,35, United-States, <=50K
18653,33, Private,231043,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
18654,40, Federal-gov,330174,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States, >50K
18655,29, Private,140863,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
18656,23, Private,227594,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,38, United-States, <=50K
18657,51, Private,168660,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
18658,20, Private,140764,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
18659,20, State-gov,243986,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
18660,20, Private,317443,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, United-States, <=50K
18661,57, Self-emp-not-inc,253914,2, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Mexico, <=50K
18662,28, Self-emp-not-inc,192838,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
18663,34, Private,345705,9, Divorced, Craft-repair, Not-in-family, White, Male,0,1408,38, United-States, <=50K
18664,41, Private,143003,11, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,7298,0,60, India, >50K
18665,52, Local-gov,35092,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18666,32, Private,185027,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, Ireland, >50K
18667,42, Private,374790,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18668,33, Self-emp-inc,132601,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
18669,48, Self-emp-not-inc,200825,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
18670,58, Private,215190,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
18671,25, Private,110978,12, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,37, India, >50K
18672,40, Self-emp-not-inc,171615,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, >50K
18673,27, Private,175821,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,34, United-States, <=50K
18674,29, Private,330132,13, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
18675,37, Private,187589,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5178,0,40, United-States, >50K
18676,36, Self-emp-not-inc,409189,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
18677,39, Private,393480,9, Separated, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
18678,43, Self-emp-inc,117158,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
18679,41, Local-gov,112763,14, Divorced, Prof-specialty, Unmarried, White, Female,7430,0,36, United-States, >50K
18680,20, Private,194848,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
18681,31, Self-emp-not-inc,108468,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
18682,31, Private,329301,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,55, United-States, <=50K
18683,65, Private,185001,6, Widowed, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
18684,24, Private,182812,10, Never-married, Adm-clerical, Own-child, White, Female,3325,0,52, Dominican-Republic, <=50K
18685,23, Private,380544,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
18686,36, Private,288103,7, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
18687,17, Private,197850,7, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
18688,49, Private,143459,5, Separated, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K
18689,19, State-gov,176634,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
18690,57, Federal-gov,337895,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
18691,24, Self-emp-not-inc,143062,9, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
18692,36, Self-emp-not-inc,408427,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
18693,32, Private,328199,11, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
18694,38, Private,153066,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
18695,62, Local-gov,140851,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
18696,19, Private,199480,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
18697,52, Private,416059,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
18698,47, Self-emp-not-inc,236111,10, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,55, United-States, >50K
18699,45, Private,262802,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
18700,54, Private,169182,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, Puerto-Rico, <=50K
18701,33, Private,379798,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18702,25, Private,117827,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18703,52, Federal-gov,291096,12, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, United-States, >50K
18704,44, Private,62258,7, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
18705,38, Private,376025,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
18706,53, State-gov,77651,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18707,46, Local-gov,327886,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18708,57, State-gov,109015,8, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
18709,33, Private,392812,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
18710,55, Private,147098,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
18711,40, Private,120277,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
18712,30, Private,541343,6, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
18713,19, Private,169853,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,24, United-States, <=50K
18714,34, Local-gov,229531,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
18715,33, Private,99339,12, Divorced, Adm-clerical, Not-in-family, White, Female,0,880,40, United-States, <=50K
18716,22, Private,107882,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
18717,50, Private,266529,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18718,30, Private,101266,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
18719,52, Without-pay,198262,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, United-States, <=50K
18720,34, Private,185408,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
18721,50, Self-emp-inc,175339,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1672,60, United-States, <=50K
18722,52, Private,180142,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
18723,34, Private,275438,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,40, United-States, >50K
18724,35, Private,105803,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
18725,40, Local-gov,166893,13, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
18726,26, Private,195327,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
18727,19, Private,169758,10, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
18728,50, Private,48358,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
18729,74, Private,183701,6, Widowed, Other-service, Not-in-family, Black, Female,0,0,6, United-States, <=50K
18730,29, Local-gov,167544,12, Divorced, Other-service, Unmarried, White, Female,0,0,13, United-States, <=50K
18731,20, Private,41432,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,46, United-States, <=50K
